ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
BFO:0000001						
BFO:0000002						
BFO:0000006						
BFO:0000015						
BFO:0000016						
BFO:0000023						
BFO:0000024						
BFO:0000027						
BFO:0000029						
BFO:0000030						
BFO:0000034						
BFO:0000038						
BFO:0000040						
BFO:0000146						
CHEBI:134024						
CHEBI:13643						
CHEBI:140503						
CHEBI:15022						
CHEBI:15368						
CHEBI:15377						
CHEBI:15379						
CHEBI:15422						
CHEBI:155827						
CHEBI:155903						
CHEBI:15611						
CHEBI:15996						
CHEBI:16134						
CHEBI:16136						
CHEBI:16183						
CHEBI:16189						
CHEBI:16199						
CHEBI:16236						
CHEBI:16240						
CHEBI:16301						
CHEBI:16454						
CHEBI:16482						
CHEBI:16526						
CHEBI:16646						
CHEBI:166975						
CHEBI:16716						
CHEBI:16842						
CHEBI:16900						
CHEBI:16997						
CHEBI:17045						
CHEBI:17245						
CHEBI:17347						
CHEBI:17578						
CHEBI:17579						
CHEBI:17632						
CHEBI:17654						
CHEBI:17790						
CHEBI:17883						
CHEBI:17996						
CHEBI:17997						
CHEBI:18139						
CHEBI:18154						
CHEBI:18230						
CHEBI:18248						
CHEBI:18276						
CHEBI:18291						
CHEBI:18310						
CHEBI:18407						
CHEBI:18422						
CHEBI:22927						
CHEBI:23016						
CHEBI:23042						
CHEBI:23377						
CHEBI:24431						
CHEBI:24632						
CHEBI:24835						
CHEBI:24840						
CHEBI:24866						
CHEBI:24870						
CHEBI:24873						
CHEBI:25108						
CHEBI:25154						
CHEBI:25501						
CHEBI:25555						
CHEBI:25567						
CHEBI:25710						
CHEBI:25806						
CHEBI:25812						
CHEBI:25944						
CHEBI:26020						
CHEBI:26082						
CHEBI:26130						
CHEBI:26178						
CHEBI:26217						
CHEBI:26490						
CHEBI:26675						
CHEBI:26710						
CHEBI:26712						
CHEBI:26833						
CHEBI:26835						
CHEBI:26836						
CHEBI:26986						
CHEBI:27007						
CHEBI:27275						
CHEBI:27295						
CHEBI:27338						
CHEBI:27364						
CHEBI:27376						
CHEBI:27547						
CHEBI:27563						
CHEBI:27573						
CHEBI:27594						
CHEBI:27638						
CHEBI:27798						
CHEBI:27856						
CHEBI:27888						
CHEBI:28315						
CHEBI:28425						
CHEBI:28659						
CHEBI:28685						
CHEBI:28798						
CHEBI:28838						
CHEBI:28938						
CHEBI:28966						
CHEBI:29125						
CHEBI:29238						
CHEBI:29241						
CHEBI:30033						
CHEBI:30145						
CHEBI:30187						
CHEBI:30218						
CHEBI:30440						
CHEBI:30496						
CHEBI:30512						
CHEBI:30563						
CHEBI:30751						
CHEBI:30762						
CHEBI:30879						
CHEBI:32178						
CHEBI:32234						
CHEBI:32999						
CHEBI:3311						
CHEBI:33284						
CHEBI:33287						
CHEBI:33292						
CHEBI:33331						
CHEBI:33336						
CHEBI:33341						
CHEBI:33344						
CHEBI:33369						
CHEBI:33372						
CHEBI:33374						
CHEBI:33375						
CHEBI:33377						
CHEBI:33415						
CHEBI:33499						
CHEBI:33521						
CHEBI:33582						
CHEBI:33585						
CHEBI:33608						
CHEBI:33620						
CHEBI:33628						
CHEBI:33655						
CHEBI:33663						
CHEBI:33666						
CHEBI:33679						
CHEBI:33694						
CHEBI:33749						
CHEBI:33839						
CHEBI:33937						
CHEBI:33969						
CHEBI:35196						
CHEBI:35204						
CHEBI:35230						
CHEBI:35404						
CHEBI:36342						
CHEBI:36908						
CHEBI:36927						
CHEBI:36928						
CHEBI:37133						
CHEBI:37134						
CHEBI:37376						
CHEBI:39285						
CHEBI:39478						
CHEBI:43098						
CHEBI:44882						
CHEBI:46661						
CHEBI:46662						
CHEBI:46787						
CHEBI:47032						
CHEBI:48107						
CHEBI:48154						
CHEBI:49828						
CHEBI:49976						
CHEBI:50335						
CHEBI:50594						
CHEBI:50816						
CHEBI:50860						
CHEBI:50906						
CHEBI:51084						
CHEBI:51143						
CHEBI:5186						
CHEBI:53388						
CHEBI:53448						
CHEBI:5686						
CHEBI:58454						
CHEBI:60027						
CHEBI:63248						
CHEBI:64909						
CHEBI:73113						
CHEBI:73115						
CHEBI:76413						
CHEBI:78298						
CHEBI:78433						
CHEBI:82661						
CHEBI:9171						
ENVO:00000000	geographic feature	ENVO:01000813	astronomical body part	macroscopic spatial feature	obo:envo#envoPolar	An astrononmical body part which delimited by physical discontinuities with its surroundings.
ENVO:00000001	bedding-plane cave	ENVO:00000067	cave			A cavity developed along a bedding-plane and elongate in cross-section as a result.
ENVO:00000002	anthropogenic geographic feature	ENVO:00000000	geographic feature	man-made feature|manmade feature		An anthropogenic geographic feature is a geographic feature resulting from the influence of human beings on nature.
ENVO:00000003	mine tailing	ENVO:0010001	anthropogenic environmental material	tailing		Mine tailings are the materials left over after the process of separating the valuable fraction from the uneconomic fraction (gangue) of an ore.
ENVO:00000004	administrative region	ENVO:01003020	fiat part of an astronomical object	administrative area|administrative division|administrative division|administrative entity|boundary region|civil area|district|free trade zone|governed place|leased area (government)|leased zone (government)|neutral zone (political)|prefecture|protectorate|sheikdom|sultanate|trade zone		
ENVO:00000005	first-order administrative region	BFO:0000050 some ENVO:00000009|ENVO:00000004	 some national geopolitical entity|administrative region	countries, 1st order division|first level subdivision|first-order administrative division		A primary administrative division of a country, such as a state in the United States.
ENVO:00000006	second-order administrative region	BFO:0000050 some ENVO:00000005|ENVO:00000004	 some first-order administrative region|administrative region	countries, 2nd order division|second level subdivision|second-order administrative division		A subdivision of a first-order administrative division.
ENVO:00000007	third-order administrative region	BFO:0000050 some ENVO:00000006|ENVO:00000004	 some second-order administrative region|administrative region	barrio|countries, 3rd order division|third level subdivision|third-order administrative division		A subdivision of a second-order administrative division.
ENVO:00000008	fourth-order administrative region	BFO:0000050 some ENVO:00000007|ENVO:00000004	 some third-order administrative region|administrative region	countries, 4th order division|fourth level subdivision|fourth-order administrative division		A subdivision of a third-order administrative division.
ENVO:00000009	national geopolitical entity	ENVO:00000123	political entity	country|independent nation|independent political entity|independent sovereign nation|nation|political entity|state		A political association with effective dominion over a geographic area.
