Level	Rule Name	Subject	Property	Value
WARN	duplicate_scoped_synonym	NCBITaxon:6656	oboInOwl:hasRelatedSynonym	arthropods
WARN	duplicate_scoped_synonym	NCBITaxon:7088	oboInOwl:hasExactSynonym	moths
WARN	duplicate_scoped_synonym	NCBITaxon:7088	oboInOwl:hasRelatedSynonym	moths
WARN	duplicate_scoped_synonym	NCBITaxon:7586	oboInOwl:hasExactSynonym	echinoderms
WARN	duplicate_scoped_synonym	NCBITaxon:7586	oboInOwl:hasRelatedSynonym	echinoderms
WARN	duplicate_scoped_synonym	NCBITaxon:7705	oboInOwl:hasExactSynonym	sea cucumbers
WARN	duplicate_scoped_synonym	NCBITaxon:7705	oboInOwl:hasRelatedSynonym	sea cucumbers
WARN	duplicate_scoped_synonym	NCBITaxon:7711	oboInOwl:hasExactSynonym	chordates
WARN	duplicate_scoped_synonym	NCBITaxon:7711	oboInOwl:hasRelatedSynonym	chordates
WARN	duplicate_scoped_synonym	NCBITaxon:7742	oboInOwl:hasExactSynonym	vertebrates
WARN	duplicate_scoped_synonym	NCBITaxon:7742	oboInOwl:hasRelatedSynonym	vertebrates
WARN	duplicate_scoped_synonym	NCBITaxon:8782	oboInOwl:hasExactSynonym	birds
WARN	duplicate_scoped_synonym	NCBITaxon:8782	oboInOwl:hasRelatedSynonym	birds
WARN	duplicate_scoped_synonym	NCBITaxon:9347	oboInOwl:hasExactSynonym	placentals
WARN	duplicate_scoped_synonym	NCBITaxon:9347	oboInOwl:hasRelatedSynonym	placentals
WARN	duplicate_scoped_synonym	UBERON:0001004	oboInOwl:hasExactSynonym	apparatus respiratorius
WARN	duplicate_scoped_synonym	UBERON:0001004	oboInOwl:hasRelatedSynonym	apparatus respiratorius
WARN	duplicate_scoped_synonym	UBERON:0001032	oboInOwl:hasExactSynonym	organa sensuum
WARN	duplicate_scoped_synonym	UBERON:0001032	oboInOwl:hasRelatedSynonym	organa sensuum
WARN	duplicate_scoped_synonym	UBERON:0001262	oboInOwl:hasExactSynonym	bowel wall
WARN	duplicate_scoped_synonym	UBERON:0001262	oboInOwl:hasRelatedSynonym	bowel wall
WARN	duplicate_scoped_synonym	UBERON:0001421	oboInOwl:hasExactSynonym	cingulum membri superioris
WARN	duplicate_scoped_synonym	UBERON:0001421	oboInOwl:hasNarrowSynonym	cingulum membri superioris
WARN	duplicate_scoped_synonym	UBERON:0001776	oboInOwl:hasExactSynonym	choroidea
WARN	duplicate_scoped_synonym	UBERON:0001776	oboInOwl:hasRelatedSynonym	choroidea
WARN	duplicate_scoped_synonym	UBERON:0001886	oboInOwl:hasExactSynonym	plexus choroideus
WARN	duplicate_scoped_synonym	UBERON:0001886	oboInOwl:hasRelatedSynonym	plexus choroideus
WARN	duplicate_scoped_synonym	UBERON:0003729	oboInOwl:hasExactSynonym	tunica mucosa oris
WARN	duplicate_scoped_synonym	UBERON:0003729	oboInOwl:hasRelatedSynonym	tunica mucosa oris
WARN	duplicate_scoped_synonym	UBERON:0004529	oboInOwl:hasExactSynonym	projection
WARN	duplicate_scoped_synonym	UBERON:0004529	oboInOwl:hasNarrowSynonym	projection
WARN	duplicate_scoped_synonym	UBERON:0008229	oboInOwl:hasExactSynonym	head or neck muscle
WARN	duplicate_scoped_synonym	UBERON:0008229	oboInOwl:hasRelatedSynonym	head or neck muscle
WARN	duplicate_scoped_synonym	UBERON:0009472	oboInOwl:hasExactSynonym	axillary region
WARN	duplicate_scoped_synonym	UBERON:0009472	oboInOwl:hasRelatedSynonym	axillary region
WARN	duplicate_scoped_synonym	UBERON:0010427	oboInOwl:hasExactSynonym	processus ciliares
WARN	duplicate_scoped_synonym	UBERON:0010427	oboInOwl:hasRelatedSynonym	processus ciliares
WARN	equivalent_class_axiom_no_genus	ENVO:01001151	RO:0000056	ENVO:01001146
WARN	equivalent_pair	BFO:0000023	owl:equivalentClass	CHEBI:50906
WARN	invalid_xref	ENVO:01001644	oboInOwl:hasDbXref	Carbonate which is formed as the result of some biological process.
WARN	missing_definition	BFO:0000001	IAO:0000115	
WARN	missing_definition	BFO:0000006	IAO:0000115	
WARN	missing_definition	BFO:0000008	IAO:0000115	
WARN	missing_definition	BFO:0000011	IAO:0000115	
WARN	missing_definition	BFO:0000016	IAO:0000115	
WARN	missing_definition	BFO:0000019	IAO:0000115	
WARN	missing_definition	BFO:0000024	IAO:0000115	
WARN	missing_definition	BFO:0000027	IAO:0000115	
WARN	missing_definition	BFO:0000029	IAO:0000115	
WARN	missing_definition	BFO:0000030	IAO:0000115	
WARN	missing_definition	BFO:0000034	IAO:0000115	
WARN	missing_definition	BFO:0000038	IAO:0000115	
WARN	missing_definition	BFO:0000141	IAO:0000115	
WARN	missing_definition	BFO:0000142	IAO:0000115	
WARN	missing_definition	BFO:0000146	IAO:0000115	
WARN	missing_definition	CHEBI:10545	IAO:0000115	
WARN	missing_definition	CHEBI:131621	IAO:0000115	
WARN	missing_definition	CHEBI:131927	IAO:0000115	
WARN	missing_definition	CHEBI:133331	IAO:0000115	
WARN	missing_definition	CHEBI:13389	IAO:0000115	
WARN	missing_definition	CHEBI:13392	IAO:0000115	
WARN	missing_definition	CHEBI:134024	IAO:0000115	
WARN	missing_definition	CHEBI:134179	IAO:0000115	
WARN	missing_definition	CHEBI:134438	IAO:0000115	
WARN	missing_definition	CHEBI:13643	IAO:0000115	
WARN	missing_definition	CHEBI:136861	IAO:0000115	
WARN	missing_definition	CHEBI:137980	IAO:0000115	
WARN	missing_definition	CHEBI:139120	IAO:0000115	
WARN	missing_definition	CHEBI:139291	IAO:0000115	
WARN	missing_definition	CHEBI:139292	IAO:0000115	
WARN	missing_definition	CHEBI:140503	IAO:0000115	
WARN	missing_definition	CHEBI:143004	IAO:0000115	
WARN	missing_definition	CHEBI:143005	IAO:0000115	
WARN	missing_definition	CHEBI:143901	IAO:0000115	
WARN	missing_definition	CHEBI:143907	IAO:0000115	
WARN	missing_definition	CHEBI:15022	IAO:0000115	
WARN	missing_definition	CHEBI:15339	IAO:0000115	
WARN	missing_definition	CHEBI:15368	IAO:0000115	
WARN	missing_definition	CHEBI:15377	IAO:0000115	
WARN	missing_definition	CHEBI:15378	IAO:0000115	
WARN	missing_definition	CHEBI:15379	IAO:0000115	
WARN	missing_definition	CHEBI:15422	IAO:0000115	
WARN	missing_definition	CHEBI:155827	IAO:0000115	
WARN	missing_definition	CHEBI:155903	IAO:0000115	
WARN	missing_definition	CHEBI:155908	IAO:0000115	
WARN	missing_definition	CHEBI:15611	IAO:0000115	
WARN	missing_definition	CHEBI:15734	IAO:0000115	
WARN	missing_definition	CHEBI:15996	IAO:0000115	
WARN	missing_definition	CHEBI:16042	IAO:0000115	
WARN	missing_definition	CHEBI:16136	IAO:0000115	
WARN	missing_definition	CHEBI:16183	IAO:0000115	
WARN	missing_definition	CHEBI:16199	IAO:0000115	
WARN	missing_definition	CHEBI:16234	IAO:0000115	
WARN	missing_definition	CHEBI:16236	IAO:0000115	
WARN	missing_definition	CHEBI:16240	IAO:0000115	
WARN	missing_definition	CHEBI:16261	IAO:0000115	
WARN	missing_definition	CHEBI:16301	IAO:0000115	
WARN	missing_definition	CHEBI:16336	IAO:0000115	
WARN	missing_definition	CHEBI:16454	IAO:0000115	
WARN	missing_definition	CHEBI:16474	IAO:0000115	
WARN	missing_definition	CHEBI:16482	IAO:0000115	
WARN	missing_definition	CHEBI:16526	IAO:0000115	
WARN	missing_definition	CHEBI:16670	IAO:0000115	
WARN	missing_definition	CHEBI:166975	IAO:0000115	
WARN	missing_definition	CHEBI:16701	IAO:0000115	
WARN	missing_definition	CHEBI:16716	IAO:0000115	
WARN	missing_definition	CHEBI:167164	IAO:0000115	
WARN	missing_definition	CHEBI:167564	IAO:0000115	
WARN	missing_definition	CHEBI:16842	IAO:0000115	
WARN	missing_definition	CHEBI:16900	IAO:0000115	
WARN	missing_definition	CHEBI:16908	IAO:0000115	
WARN	missing_definition	CHEBI:16966	IAO:0000115	
WARN	missing_definition	CHEBI:16997	IAO:0000115	
WARN	missing_definition	CHEBI:17029	IAO:0000115	
WARN	missing_definition	CHEBI:17045	IAO:0000115	
WARN	missing_definition	CHEBI:17051	IAO:0000115	
WARN	missing_definition	CHEBI:17087	IAO:0000115	
WARN	missing_definition	CHEBI:17245	IAO:0000115	
WARN	missing_definition	CHEBI:17326	IAO:0000115	
WARN	missing_definition	CHEBI:17347	IAO:0000115	
WARN	missing_definition	CHEBI:17478	IAO:0000115	
WARN	missing_definition	CHEBI:17544	IAO:0000115	
WARN	missing_definition	CHEBI:17548	IAO:0000115	
WARN	missing_definition	CHEBI:17578	IAO:0000115	
WARN	missing_definition	CHEBI:17579	IAO:0000115	
WARN	missing_definition	CHEBI:17632	IAO:0000115	
WARN	missing_definition	CHEBI:17654	IAO:0000115	
WARN	missing_definition	CHEBI:17790	IAO:0000115	
WARN	missing_definition	CHEBI:17792	IAO:0000115	
WARN	missing_definition	CHEBI:17883	IAO:0000115	
WARN	missing_definition	CHEBI:17891	IAO:0000115	
WARN	missing_definition	CHEBI:17972	IAO:0000115	
WARN	missing_definition	CHEBI:17996	IAO:0000115	
WARN	missing_definition	CHEBI:17997	IAO:0000115	
WARN	missing_definition	CHEBI:18059	IAO:0000115	
WARN	missing_definition	CHEBI:18085	IAO:0000115	
WARN	missing_definition	CHEBI:18139	IAO:0000115	
WARN	missing_definition	CHEBI:18140	IAO:0000115	
WARN	missing_definition	CHEBI:18230	IAO:0000115	
WARN	missing_definition	CHEBI:18246	IAO:0000115	
WARN	missing_definition	CHEBI:18276	IAO:0000115	
WARN	missing_definition	CHEBI:18291	IAO:0000115	
WARN	missing_definition	CHEBI:18310	IAO:0000115	
WARN	missing_definition	CHEBI:18367	IAO:0000115	
WARN	missing_definition	CHEBI:18407	IAO:0000115	
WARN	missing_definition	CHEBI:18422	IAO:0000115	
WARN	missing_definition	CHEBI:190295	IAO:0000115	
WARN	missing_definition	CHEBI:21638	IAO:0000115	
WARN	missing_definition	CHEBI:21656	IAO:0000115	
WARN	missing_definition	CHEBI:21760	IAO:0000115	
WARN	missing_definition	CHEBI:21766	IAO:0000115	
WARN	missing_definition	CHEBI:22160	IAO:0000115	
WARN	missing_definition	CHEBI:22256	IAO:0000115	
WARN	missing_definition	CHEBI:22313	IAO:0000115	
WARN	missing_definition	CHEBI:22314	IAO:0000115	
WARN	missing_definition	CHEBI:22315	IAO:0000115	
WARN	missing_definition	CHEBI:22323	IAO:0000115	
WARN	missing_definition	CHEBI:22331	IAO:0000115	
WARN	missing_definition	CHEBI:22506	IAO:0000115	
WARN	missing_definition	CHEBI:22629	IAO:0000115	
WARN	missing_definition	CHEBI:22632	IAO:0000115	
WARN	missing_definition	CHEBI:22695	IAO:0000115	
WARN	missing_definition	CHEBI:22712	IAO:0000115	
WARN	missing_definition	CHEBI:22718	IAO:0000115	
WARN	missing_definition	CHEBI:22728	IAO:0000115	
WARN	missing_definition	CHEBI:22918	IAO:0000115	
WARN	missing_definition	CHEBI:22927	IAO:0000115	
WARN	missing_definition	CHEBI:22977	IAO:0000115	
WARN	missing_definition	CHEBI:22984	IAO:0000115	
WARN	missing_definition	CHEBI:22985	IAO:0000115	
WARN	missing_definition	CHEBI:23003	IAO:0000115	
WARN	missing_definition	CHEBI:23014	IAO:0000115	
WARN	missing_definition	CHEBI:23016	IAO:0000115	
WARN	missing_definition	CHEBI:23042	IAO:0000115	
WARN	missing_definition	CHEBI:23043	IAO:0000115	
WARN	missing_definition	CHEBI:23044	IAO:0000115	
WARN	missing_definition	CHEBI:23045	IAO:0000115	
WARN	missing_definition	CHEBI:23114	IAO:0000115	
WARN	missing_definition	CHEBI:23116	IAO:0000115	
WARN	missing_definition	CHEBI:23117	IAO:0000115	
WARN	missing_definition	CHEBI:23237	IAO:0000115	
WARN	missing_definition	CHEBI:23377	IAO:0000115	
WARN	missing_definition	CHEBI:23449	IAO:0000115	
WARN	missing_definition	CHEBI:23824	IAO:0000115	
WARN	missing_definition	CHEBI:23888	IAO:0000115	
WARN	missing_definition	CHEBI:23905	IAO:0000115	
WARN	missing_definition	CHEBI:23906	IAO:0000115	
WARN	missing_definition	CHEBI:23924	IAO:0000115	
WARN	missing_definition	CHEBI:23982	IAO:0000115	
WARN	missing_definition	CHEBI:24061	IAO:0000115	
WARN	missing_definition	CHEBI:24062	IAO:0000115	
WARN	missing_definition	CHEBI:24271	IAO:0000115	
WARN	missing_definition	CHEBI:24373	IAO:0000115	
WARN	missing_definition	CHEBI:24433	IAO:0000115	
WARN	missing_definition	CHEBI:24436	IAO:0000115	
WARN	missing_definition	CHEBI:24455	IAO:0000115	
WARN	missing_definition	CHEBI:24471	IAO:0000115	
WARN	missing_definition	CHEBI:24473	IAO:0000115	
WARN	missing_definition	CHEBI:24532	IAO:0000115	
WARN	missing_definition	CHEBI:24533	IAO:0000115	
WARN	missing_definition	CHEBI:24586	IAO:0000115	
WARN	missing_definition	CHEBI:24632	IAO:0000115	
WARN	missing_definition	CHEBI:24636	IAO:0000115	
WARN	missing_definition	CHEBI:24675	IAO:0000115	
WARN	missing_definition	CHEBI:24828	IAO:0000115	
WARN	missing_definition	CHEBI:24834	IAO:0000115	
WARN	missing_definition	CHEBI:24836	IAO:0000115	
WARN	missing_definition	CHEBI:24837	IAO:0000115	
WARN	missing_definition	CHEBI:24839	IAO:0000115	
WARN	missing_definition	CHEBI:24840	IAO:0000115	
WARN	missing_definition	CHEBI:24867	IAO:0000115	
WARN	missing_definition	CHEBI:24873	IAO:0000115	
WARN	missing_definition	CHEBI:24913	IAO:0000115	
WARN	missing_definition	CHEBI:25016	IAO:0000115	
WARN	missing_definition	CHEBI:25017	IAO:0000115	
WARN	missing_definition	CHEBI:25107	IAO:0000115	
WARN	missing_definition	CHEBI:25108	IAO:0000115	
WARN	missing_definition	CHEBI:25111	IAO:0000115	
WARN	missing_definition	CHEBI:25154	IAO:0000115	
WARN	missing_definition	CHEBI:25212	IAO:0000115	
WARN	missing_definition	CHEBI:25213	IAO:0000115	
WARN	missing_definition	CHEBI:25216	IAO:0000115	
WARN	missing_definition	CHEBI:25248	IAO:0000115	
WARN	missing_definition	CHEBI:25274	IAO:0000115	
WARN	missing_definition	CHEBI:25355	IAO:0000115	
WARN	missing_definition	CHEBI:25384	IAO:0000115	
WARN	missing_definition	CHEBI:25388	IAO:0000115	
WARN	missing_definition	CHEBI:25414	IAO:0000115	
WARN	missing_definition	CHEBI:25430	IAO:0000115	
WARN	missing_definition	CHEBI:25435	IAO:0000115	
WARN	missing_definition	CHEBI:25442	IAO:0000115	
WARN	missing_definition	CHEBI:25477	IAO:0000115	
WARN	missing_definition	CHEBI:25501	IAO:0000115	
WARN	missing_definition	CHEBI:25512	IAO:0000115	
WARN	missing_definition	CHEBI:25523	IAO:0000115	
WARN	missing_definition	CHEBI:25524	IAO:0000115	
WARN	missing_definition	CHEBI:25527	IAO:0000115	
WARN	missing_definition	CHEBI:25555	IAO:0000115	
WARN	missing_definition	CHEBI:25567	IAO:0000115	
WARN	missing_definition	CHEBI:25585	IAO:0000115	
WARN	missing_definition	CHEBI:25608	IAO:0000115	
WARN	missing_definition	CHEBI:25693	IAO:0000115	
WARN	missing_definition	CHEBI:25696	IAO:0000115	
WARN	missing_definition	CHEBI:25697	IAO:0000115	
WARN	missing_definition	CHEBI:25698	IAO:0000115	
WARN	missing_definition	CHEBI:25699	IAO:0000115	
WARN	missing_definition	CHEBI:25701	IAO:0000115	
WARN	missing_definition	CHEBI:25703	IAO:0000115	
WARN	missing_definition	CHEBI:2571	IAO:0000115	
WARN	missing_definition	CHEBI:25710	IAO:0000115	
WARN	missing_definition	CHEBI:25805	IAO:0000115	
WARN	missing_definition	CHEBI:25806	IAO:0000115	
WARN	missing_definition	CHEBI:25812	IAO:0000115	
WARN	missing_definition	CHEBI:25900	IAO:0000115	
WARN	missing_definition	CHEBI:25940	IAO:0000115	
WARN	missing_definition	CHEBI:25944	IAO:0000115	
WARN	missing_definition	CHEBI:26079	IAO:0000115	
WARN	missing_definition	CHEBI:26082	IAO:0000115	
WARN	missing_definition	CHEBI:26130	IAO:0000115	
WARN	missing_definition	CHEBI:26167	IAO:0000115	
WARN	missing_definition	CHEBI:26178	IAO:0000115	
WARN	missing_definition	CHEBI:26191	IAO:0000115	
WARN	missing_definition	CHEBI:26214	IAO:0000115	
WARN	missing_definition	CHEBI:26216	IAO:0000115	
WARN	missing_definition	CHEBI:26217	IAO:0000115	
WARN	missing_definition	CHEBI:26284	IAO:0000115	
WARN	missing_definition	CHEBI:26288	IAO:0000115	
WARN	missing_definition	CHEBI:26393	IAO:0000115	
WARN	missing_definition	CHEBI:26395	IAO:0000115	
WARN	missing_definition	CHEBI:26398	IAO:0000115	
WARN	missing_definition	CHEBI:26400	IAO:0000115	
WARN	missing_definition	CHEBI:26401	IAO:0000115	
WARN	missing_definition	CHEBI:26421	IAO:0000115	
WARN	missing_definition	CHEBI:26490	IAO:0000115	
WARN	missing_definition	CHEBI:26519	IAO:0000115	
WARN	missing_definition	CHEBI:26523	IAO:0000115	
WARN	missing_definition	CHEBI:26561	IAO:0000115	
WARN	missing_definition	CHEBI:26562	IAO:0000115	
WARN	missing_definition	CHEBI:26607	IAO:0000115	
WARN	missing_definition	CHEBI:26675	IAO:0000115	
WARN	missing_definition	CHEBI:26677	IAO:0000115	
WARN	missing_definition	CHEBI:26708	IAO:0000115	
WARN	missing_definition	CHEBI:26710	IAO:0000115	
WARN	missing_definition	CHEBI:26712	IAO:0000115	
WARN	missing_definition	CHEBI:26714	IAO:0000115	
WARN	missing_definition	CHEBI:26816	IAO:0000115	
WARN	missing_definition	CHEBI:26820	IAO:0000115	
WARN	missing_definition	CHEBI:26822	IAO:0000115	
WARN	missing_definition	CHEBI:26833	IAO:0000115	
WARN	missing_definition	CHEBI:26835	IAO:0000115	
WARN	missing_definition	CHEBI:26873	IAO:0000115	
WARN	missing_definition	CHEBI:26878	IAO:0000115	
WARN	missing_definition	CHEBI:26932	IAO:0000115	
WARN	missing_definition	CHEBI:26935	IAO:0000115	
WARN	missing_definition	CHEBI:26979	IAO:0000115	
WARN	missing_definition	CHEBI:26986	IAO:0000115	
WARN	missing_definition	CHEBI:27007	IAO:0000115	
WARN	missing_definition	CHEBI:27024	IAO:0000115	
WARN	missing_definition	CHEBI:27026	IAO:0000115	
WARN	missing_definition	CHEBI:27027	IAO:0000115	
WARN	missing_definition	CHEBI:2706	IAO:0000115	
WARN	missing_definition	CHEBI:27153	IAO:0000115	
WARN	missing_definition	CHEBI:27171	IAO:0000115	
WARN	missing_definition	CHEBI:27275	IAO:0000115	
WARN	missing_definition	CHEBI:27283	IAO:0000115	
WARN	missing_definition	CHEBI:27295	IAO:0000115	
WARN	missing_definition	CHEBI:27325	IAO:0000115	
WARN	missing_definition	CHEBI:27338	IAO:0000115	
WARN	missing_definition	CHEBI:27363	IAO:0000115	
WARN	missing_definition	CHEBI:27364	IAO:0000115	
WARN	missing_definition	CHEBI:27376	IAO:0000115	
WARN	missing_definition	CHEBI:27547	IAO:0000115	
WARN	missing_definition	CHEBI:27560	IAO:0000115	
WARN	missing_definition	CHEBI:27563	IAO:0000115	
WARN	missing_definition	CHEBI:27573	IAO:0000115	
WARN	missing_definition	CHEBI:27594	IAO:0000115	
WARN	missing_definition	CHEBI:27638	IAO:0000115	
WARN	missing_definition	CHEBI:27780	IAO:0000115	
WARN	missing_definition	CHEBI:27798	IAO:0000115	
WARN	missing_definition	CHEBI:27856	IAO:0000115	
WARN	missing_definition	CHEBI:27888	IAO:0000115	
WARN	missing_definition	CHEBI:27889	IAO:0000115	
WARN	missing_definition	CHEBI:28073	IAO:0000115	
WARN	missing_definition	CHEBI:28112	IAO:0000115	
WARN	missing_definition	CHEBI:28315	IAO:0000115	
WARN	missing_definition	CHEBI:28425	IAO:0000115	
WARN	missing_definition	CHEBI:28659	IAO:0000115	
WARN	missing_definition	CHEBI:28685	IAO:0000115	
WARN	missing_definition	CHEBI:28694	IAO:0000115	
WARN	missing_definition	CHEBI:28793	IAO:0000115	
WARN	missing_definition	CHEBI:28798	IAO:0000115	
WARN	missing_definition	CHEBI:28838	IAO:0000115	
WARN	missing_definition	CHEBI:28868	IAO:0000115	
WARN	missing_definition	CHEBI:28963	IAO:0000115	
WARN	missing_definition	CHEBI:28966	IAO:0000115	
WARN	missing_definition	CHEBI:28976	IAO:0000115	
WARN	missing_definition	CHEBI:29067	IAO:0000115	
WARN	missing_definition	CHEBI:29075	IAO:0000115	
WARN	missing_definition	CHEBI:29125	IAO:0000115	
WARN	missing_definition	CHEBI:29228	IAO:0000115	
WARN	missing_definition	CHEBI:29233	IAO:0000115	
WARN	missing_definition	CHEBI:29237	IAO:0000115	
WARN	missing_definition	CHEBI:29238	IAO:0000115	
WARN	missing_definition	CHEBI:29241	IAO:0000115	
WARN	missing_definition	CHEBI:29337	IAO:0000115	
WARN	missing_definition	CHEBI:29347	IAO:0000115	
WARN	missing_definition	CHEBI:29412	IAO:0000115	
WARN	missing_definition	CHEBI:29438	IAO:0000115	
WARN	missing_definition	CHEBI:29919	IAO:0000115	
WARN	missing_definition	CHEBI:30033	IAO:0000115	
WARN	missing_definition	CHEBI:30050	IAO:0000115	
WARN	missing_definition	CHEBI:30052	IAO:0000115	
WARN	missing_definition	CHEBI:30145	IAO:0000115	
WARN	missing_definition	CHEBI:30187	IAO:0000115	
WARN	missing_definition	CHEBI:30212	IAO:0000115	
WARN	missing_definition	CHEBI:30216	IAO:0000115	
WARN	missing_definition	CHEBI:30217	IAO:0000115	
WARN	missing_definition	CHEBI:30218	IAO:0000115	
WARN	missing_definition	CHEBI:30222	IAO:0000115	
WARN	missing_definition	CHEBI:30225	IAO:0000115	
WARN	missing_definition	CHEBI:30356	IAO:0000115	
WARN	missing_definition	CHEBI:30412	IAO:0000115	
WARN	missing_definition	CHEBI:30440	IAO:0000115	
WARN	missing_definition	CHEBI:30496	IAO:0000115	
WARN	missing_definition	CHEBI:30512	IAO:0000115	
WARN	missing_definition	CHEBI:30513	IAO:0000115	
WARN	missing_definition	CHEBI:30514	IAO:0000115	
WARN	missing_definition	CHEBI:30563	IAO:0000115	
WARN	missing_definition	CHEBI:30751	IAO:0000115	
WARN	missing_definition	CHEBI:30762	IAO:0000115	
WARN	missing_definition	CHEBI:30879	IAO:0000115	
WARN	missing_definition	CHEBI:31001	IAO:0000115	
WARN	missing_definition	CHEBI:31002	IAO:0000115	
WARN	missing_definition	CHEBI:32178	IAO:0000115	
WARN	missing_definition	CHEBI:32234	IAO:0000115	
WARN	missing_definition	CHEBI:32594	IAO:0000115	
WARN	missing_definition	CHEBI:32627	IAO:0000115	
WARN	missing_definition	CHEBI:32628	IAO:0000115	
WARN	missing_definition	CHEBI:32876	IAO:0000115	
WARN	missing_definition	CHEBI:32952	IAO:0000115	
WARN	missing_definition	CHEBI:32955	IAO:0000115	
WARN	missing_definition	CHEBI:32988	IAO:0000115	
WARN	missing_definition	CHEBI:32999	IAO:0000115	
WARN	missing_definition	CHEBI:3311	IAO:0000115	
WARN	missing_definition	CHEBI:33233	IAO:0000115	
WARN	missing_definition	CHEBI:33238	IAO:0000115	
WARN	missing_definition	CHEBI:33240	IAO:0000115	
WARN	missing_definition	CHEBI:33241	IAO:0000115	
WARN	missing_definition	CHEBI:33242	IAO:0000115	
WARN	missing_definition	CHEBI:33245	IAO:0000115	
WARN	missing_definition	CHEBI:33247	IAO:0000115	
WARN	missing_definition	CHEBI:33248	IAO:0000115	
WARN	missing_definition	CHEBI:33249	IAO:0000115	
WARN	missing_definition	CHEBI:33251	IAO:0000115	
WARN	missing_definition	CHEBI:33252	IAO:0000115	
WARN	missing_definition	CHEBI:33253	IAO:0000115	
WARN	missing_definition	CHEBI:33256	IAO:0000115	
WARN	missing_definition	CHEBI:33260	IAO:0000115	
WARN	missing_definition	CHEBI:33261	IAO:0000115	
WARN	missing_definition	CHEBI:33262	IAO:0000115	
WARN	missing_definition	CHEBI:33263	IAO:0000115	
WARN	missing_definition	CHEBI:33265	IAO:0000115	
WARN	missing_definition	CHEBI:33266	IAO:0000115	
WARN	missing_definition	CHEBI:33267	IAO:0000115	
WARN	missing_definition	CHEBI:33280	IAO:0000115	
WARN	missing_definition	CHEBI:33281	IAO:0000115	
WARN	missing_definition	CHEBI:33290	IAO:0000115	
WARN	missing_definition	CHEBI:33292	IAO:0000115	
WARN	missing_definition	CHEBI:33299	IAO:0000115	
WARN	missing_definition	CHEBI:33306	IAO:0000115	
WARN	missing_definition	CHEBI:33308	IAO:0000115	
WARN	missing_definition	CHEBI:33309	IAO:0000115	
WARN	missing_definition	CHEBI:33315	IAO:0000115	
WARN	missing_definition	CHEBI:33316	IAO:0000115	
WARN	missing_definition	CHEBI:33317	IAO:0000115	
WARN	missing_definition	CHEBI:33319	IAO:0000115	
WARN	missing_definition	CHEBI:33321	IAO:0000115	
WARN	missing_definition	CHEBI:33324	IAO:0000115	
WARN	missing_definition	CHEBI:33327	IAO:0000115	
WARN	missing_definition	CHEBI:33328	IAO:0000115	
WARN	missing_definition	CHEBI:33331	IAO:0000115	
WARN	missing_definition	CHEBI:33335	IAO:0000115	
WARN	missing_definition	CHEBI:33336	IAO:0000115	
WARN	missing_definition	CHEBI:33340	IAO:0000115	
WARN	missing_definition	CHEBI:33341	IAO:0000115	
WARN	missing_definition	CHEBI:33344	IAO:0000115	
WARN	missing_definition	CHEBI:33345	IAO:0000115	
WARN	missing_definition	CHEBI:33347	IAO:0000115	
WARN	missing_definition	CHEBI:33350	IAO:0000115	
WARN	missing_definition	CHEBI:33352	IAO:0000115	
WARN	missing_definition	CHEBI:33356	IAO:0000115	
WARN	missing_definition	CHEBI:33358	IAO:0000115	
WARN	missing_definition	CHEBI:33362	IAO:0000115	
WARN	missing_definition	CHEBI:33366	IAO:0000115	
WARN	missing_definition	CHEBI:33369	IAO:0000115	
WARN	missing_definition	CHEBI:33372	IAO:0000115	
WARN	missing_definition	CHEBI:33374	IAO:0000115	
WARN	missing_definition	CHEBI:33375	IAO:0000115	
WARN	missing_definition	CHEBI:33377	IAO:0000115	
WARN	missing_definition	CHEBI:33400	IAO:0000115	
WARN	missing_definition	CHEBI:33402	IAO:0000115	
WARN	missing_definition	CHEBI:33405	IAO:0000115	
WARN	missing_definition	CHEBI:33408	IAO:0000115	
WARN	missing_definition	CHEBI:33415	IAO:0000115	
WARN	missing_definition	CHEBI:33424	IAO:0000115	
WARN	missing_definition	CHEBI:33429	IAO:0000115	
WARN	missing_definition	CHEBI:33431	IAO:0000115	
WARN	missing_definition	CHEBI:33432	IAO:0000115	
WARN	missing_definition	CHEBI:33433	IAO:0000115	
WARN	missing_definition	CHEBI:33434	IAO:0000115	
WARN	missing_definition	CHEBI:33447	IAO:0000115	
WARN	missing_definition	CHEBI:33455	IAO:0000115	
WARN	missing_definition	CHEBI:33458	IAO:0000115	
WARN	missing_definition	CHEBI:33459	IAO:0000115	
WARN	missing_definition	CHEBI:33461	IAO:0000115	
WARN	missing_definition	CHEBI:33465	IAO:0000115	
WARN	missing_definition	CHEBI:33482	IAO:0000115	
WARN	missing_definition	CHEBI:33484	IAO:0000115	
WARN	missing_definition	CHEBI:33485	IAO:0000115	
WARN	missing_definition	CHEBI:33498	IAO:0000115	
WARN	missing_definition	CHEBI:33499	IAO:0000115	
WARN	missing_definition	CHEBI:33535	IAO:0000115	
WARN	missing_definition	CHEBI:33551	IAO:0000115	
WARN	missing_definition	CHEBI:33552	IAO:0000115	
WARN	missing_definition	CHEBI:33558	IAO:0000115	
WARN	missing_definition	CHEBI:33559	IAO:0000115	
WARN	missing_definition	CHEBI:33561	IAO:0000115	
WARN	missing_definition	CHEBI:33562	IAO:0000115	
